Reach,River Sta,Q Total,Max Chl Dpth,Hydr Depth,Hydr Depth L,Hydr Depth C,Hydr Depth R,Vel Total,Vel Left,Vel Chnl,Vel Right,W.S. Elev,Min Ch El
,,(cfs),(ft),(ft),(ft),(ft),(ft),(ft/s),(ft/s),(ft/s),(ft/s),(ft),(ft)
ChowchillaBypass,275102.8,3300,7,5,,5,,8.24,,8.24,,167.79,160.79
ChowchillaBypass,275102.8,3400,7.09,5.09,,5.09,,8.35,,8.35,,167.88,160.79
ChowchillaBypass,275102.8,3500,7.18,5.18,,5.18,,8.45,,8.45,,167.97,160.79
ChowchillaBypass,275102.8,3600,7.27,5.27,,5.27,,8.54,,8.54,,168.06,160.79
ChowchillaBypass,275102.8,3700,7.35,5.35,,5.35,,8.64,,8.64,,168.14,160.79
ChowchillaBypass,275102.8,3800,7.44,5.44,,5.44,,8.74,,8.74,,168.23,160.79
ChowchillaBypass,275102.8,3900,7.52,5.52,,5.52,,8.83,,8.83,,168.31,160.79
ChowchillaBypass,275102.8,4000,7.6,5.6,,5.6,,8.93,,8.93,,168.39,160.79
ChowchillaBypass,275102.8,4100,7.68,5.68,,5.68,,9.03,,9.03,,168.47,160.79
ChowchillaBypass,275102.8,4200,7.75,5.75,,5.75,,9.12,,9.12,,168.54,160.79
ChowchillaBypass,275102.8,4300,7.83,5.83,,5.83,,9.22,,9.22,,168.62,160.79
ChowchillaBypass,275102.8,4400,7.9,5.9,,5.9,,9.32,,9.32,,168.69,160.79
ChowchillaBypass,275102.8,4500,7.98,5.98,,5.98,,9.41,,9.41,,168.77,160.79
,,,,,,,,,,,,,
ChowchillaBypass,275101.8,100,2.53,2.53,,2.53,,0.49,,0.49,,163.32,160.79
ChowchillaBypass,275101.8,200,2.84,2.84,,2.84,,0.88,,0.88,,163.63,160.79
ChowchillaBypass,275101.8,300,3.09,3.09,,3.09,,1.21,,1.21,,163.88,160.79
ChowchillaBypass,275101.8,400,3.32,3.32,,3.32,,1.51,,1.51,,164.11,160.79
ChowchillaBypass,275101.8,500,3.52,3.52,,3.52,,1.78,,1.78,,164.31,160.79
ChowchillaBypass,275101.8,600,3.71,3.71,,3.71,,2.02,,2.02,,164.5,160.79
ChowchillaBypass,275101.8,700,3.88,3.88,,3.88,,2.25,,2.25,,164.67,160.79
ChowchillaBypass,275101.8,800,4.03,4.03,,4.03,,2.48,,2.48,,164.82,160.79
ChowchillaBypass,275101.8,900,4.2,4.2,,4.2,,2.68,,2.68,,164.99,160.79
ChowchillaBypass,275101.8,1000,4.38,4.38,,4.38,,2.85,,2.85,,165.17,160.79
ChowchillaBypass,275101.8,1100,4.56,4.56,,4.56,,3.02,,3.02,,165.35,160.79
ChowchillaBypass,275101.8,1200,4.72,4.72,,4.72,,3.18,,3.18,,165.51,160.79
ChowchillaBypass,275101.8,1300,4.88,4.88,,4.88,,3.33,,3.33,,165.67,160.79
ChowchillaBypass,275101.8,1400,5.05,5.05,,5.05,,3.46,,3.46,,165.84,160.79
ChowchillaBypass,275101.8,1500,5.22,5.22,,5.22,,3.6,,3.6,,166.01,160.79
ChowchillaBypass,275101.8,1600,5.36,5.36,,5.36,,3.73,,3.73,,166.15,160.79
ChowchillaBypass,275101.8,1700,5.51,5.51,,5.51,,3.86,,3.86,,166.3,160.79
ChowchillaBypass,275101.8,1800,5.65,5.65,,5.65,,3.98,,3.98,,166.44,160.79
ChowchillaBypass,275101.8,1900,5.78,5.78,,5.78,,4.11,,4.11,,166.57,160.79
ChowchillaBypass,275101.8,2000,5.9,5.9,,5.9,,4.23,,4.23,,166.69,160.79
ChowchillaBypass,275101.8,2100,6.02,6.02,,6.02,,4.36,,4.36,,166.81,160.79
ChowchillaBypass,275101.8,2200,6.14,6.14,,6.14,,4.48,,4.48,,166.93,160.79
ChowchillaBypass,275101.8,2300,6.25,6.25,,6.25,,4.6,,4.6,,167.04,160.79
ChowchillaBypass,275101.8,2400,6.36,6.36,,6.36,,4.71,,4.71,,167.15,160.79
ChowchillaBypass,275101.8,2500,6.47,6.47,,6.47,,4.83,,4.83,,167.26,160.79
ChowchillaBypass,275101.8,2600,6.58,6.58,,6.58,,4.94,,4.94,,167.37,160.79
ChowchillaBypass,275101.8,2700,6.68,6.68,,6.68,,5.05,,5.05,,167.47,160.79
ChowchillaBypass,275101.8,2800,6.79,6.79,,6.79,,5.16,,5.16,,167.58,160.79
ChowchillaBypass,275101.8,2900,6.89,6.89,,6.89,,5.26,,5.26,,167.68,160.79
ChowchillaBypass,275101.8,3000,6.99,6.99,,6.99,,5.37,,5.37,,167.78,160.79
ChowchillaBypass,275101.8,3100,7.09,7.09,,7.09,,5.47,,5.47,,167.88,160.79
ChowchillaBypass,275101.8,3200,7.18,7.18,,7.18,,5.57,,5.57,,167.97,160.79
ChowchillaBypass,275101.8,3300,7.28,7.28,,7.28,,5.67,,5.67,,168.07,160.79
ChowchillaBypass,275101.8,3400,7.37,7.37,,7.37,,5.76,,5.76,,168.16,160.79
ChowchillaBypass,275101.8,3500,7.47,7.47,,7.47,,5.86,,5.86,,168.26,160.79
ChowchillaBypass,275101.8,3600,7.56,7.56,,7.56,,5.95,,5.95,,168.35,160.79
ChowchillaBypass,275101.8,3700,7.65,7.65,,7.65,,6.05,,6.05,,168.44,160.79
ChowchillaBypass,275101.8,3800,7.73,7.73,,7.73,,6.14,,6.14,,168.52,160.79
ChowchillaBypass,275101.8,3900,7.82,7.82,,7.82,,6.23,,6.23,,168.61,160.79
ChowchillaBypass,275101.8,4000,7.91,7.91,,7.91,,6.33,,6.33,,168.7,160.79
