Reach,River Sta,Q Total,Max Chl Dpth,Hydr Depth,Hydr Depth L,Hydr Depth C,Hydr Depth R,Vel Total,Vel Left,Vel Chnl,Vel Right,W.S. Elev,Min Ch El
,,(cfs),(ft),(ft),(ft),(ft),(ft),(ft/s),(ft/s),(ft/s),(ft/s),(ft),(ft)
Mariposa Bypass,22223,4500,10.14,8.66,4.64,8.85,4.52,1.74,0.72,1.76,0.86,96.05,85.91
,,,,,,,,,,,,,
Mariposa Bypass,22207,100,2.46,1.28,,1.28,,0.27,,0.27,,88.01,85.55
Mariposa Bypass,22207,200,2.95,1.76,,1.76,0.08,0.39,,0.39,0.03,88.5,85.55
Mariposa Bypass,22207,300,3.46,2.26,,2.27,0.34,0.45,,0.45,0.07,89.01,85.55
Mariposa Bypass,22207,400,3.9,2.7,0.05,2.7,0.56,0.51,0.03,0.51,0.1,89.45,85.55
Mariposa Bypass,22207,500,4.3,3.08,0.25,3.1,0.75,0.55,0.07,0.55,0.13,89.85,85.55
Mariposa Bypass,22207,600,4.65,3.42,0.42,3.45,0.93,0.59,0.1,0.6,0.15,90.2,85.55
Mariposa Bypass,22207,700,4.97,3.73,0.58,3.77,1.09,0.63,0.13,0.64,0.16,90.52,85.55
Mariposa Bypass,22207,800,5.27,4.02,0.74,4.07,1.24,0.67,0.15,0.67,0.18,90.82,85.55
Mariposa Bypass,22207,900,5.55,4.29,0.91,4.35,1.38,0.71,0.18,0.71,0.19,91.1,85.55
Mariposa Bypass,22207,1000,5.83,4.56,1.06,4.63,1.52,0.74,0.2,0.74,0.21,91.38,85.55
Mariposa Bypass,22207,1100,6.11,4.83,1.22,4.91,1.66,0.76,0.21,0.77,0.22,91.66,85.55
Mariposa Bypass,22207,1200,6.34,5.06,1.35,5.15,1.78,0.79,0.23,0.8,0.23,91.89,85.55
Mariposa Bypass,22207,1300,6.58,5.28,1.47,5.38,1.89,0.82,0.24,0.83,0.24,92.13,85.55
Mariposa Bypass,22207,1400,6.8,5.5,1.59,5.6,2,0.85,0.26,0.86,0.25,92.35,85.55
Mariposa Bypass,22207,1500,7.01,5.7,1.7,5.81,2.11,0.88,0.27,0.88,0.26,92.56,85.55
Mariposa Bypass,22207,1600,7.21,5.89,1.81,6.01,2.21,0.9,0.28,0.91,0.27,92.76,85.55
Mariposa Bypass,22207,1700,7.4,6.07,1.9,6.2,2.3,0.93,0.3,0.94,0.28,92.95,85.55
Mariposa Bypass,22207,1800,7.58,6.24,2,6.38,2.39,0.96,0.31,0.96,0.29,93.13,85.55
Mariposa Bypass,22207,1900,7.75,6.4,2.09,6.55,2.48,0.98,0.32,0.99,0.3,93.3,85.55
