Reach,River Sta,Q Total,Max Chl Dpth,Hydr Depth,Hydr Depth L,Hydr Depth C,Hydr Depth R,Vel Total,Vel Left,Vel Chnl,Vel Right,W.S. Elev,Min Ch El
,,(cfs),(ft),(ft),(ft),(ft),(ft),(ft/s),(ft/s),(ft/s),(ft/s),(ft),(ft)
Middle,65344,1700,6.77,4.13,,4.13,,2.3,,2.3,,94.2,87.43
Middle,65344,1800,6.91,4.24,,4.24,,2.36,,2.36,,94.34,87.43
Middle,65344,1900,7.05,4.35,,4.35,,2.41,,2.41,,94.48,87.43
Middle,65344,2000,7.18,4.46,,4.46,,2.46,,2.46,,94.61,87.43
Middle,65344,2100,7.31,4.53,,4.53,,2.51,,2.51,,94.74,87.43
Middle,65344,2200,7.44,4.61,,4.61,,2.56,,2.56,,94.87,87.43
Middle,65344,2300,7.57,4.68,,4.68,,2.6,,2.6,,95,87.43
Middle,65344,2400,7.69,4.75,,4.75,,2.65,,2.65,,95.12,87.43
Middle,65344,2500,7.81,4.82,,4.82,,2.69,,2.69,,95.24,87.43
Middle,65344,2600,7.93,4.89,,4.89,,2.73,,2.73,,95.36,87.43
Middle,65344,2700,8.04,4.98,,4.98,,2.77,,2.77,,95.47,87.43
Middle,65344,2800,8.15,5.06,,5.06,,2.81,,2.81,,95.58,87.43
Middle,65344,2900,8.25,5.14,,5.14,,2.85,,2.85,,95.68,87.43
Middle,65344,3000,8.36,5.22,,5.22,,2.89,,2.89,,95.79,87.43
Middle,65344,3100,8.47,5.3,,5.3,,2.92,,2.92,,95.9,87.43
Middle,65344,3200,8.58,4.03,,5.38,0.01,2.95,,2.96,0.04,96.01,87.43
Middle,65344,3300,8.69,4.05,,5.46,0.11,2.97,,2.99,0.2,96.12,87.43
Middle,65344,3400,8.79,4.08,,5.55,0.2,2.98,,3.02,0.3,96.22,87.43
Middle,65344,3500,8.9,4.11,,5.63,0.29,2.99,,3.04,0.38,96.33,87.43
Middle,65344,3600,9.01,4.08,0.02,5.72,0.36,3,0.06,3.07,0.45,96.44,87.43
Middle,65344,3700,9.11,4.04,0.07,5.81,0.43,3,0.15,3.09,0.5,96.54,87.43
Middle,65344,3800,9.22,3.83,0.07,5.91,0.5,3,0.16,3.11,0.56,96.65,87.43
Middle,65344,3900,9.33,3.45,0.1,6.01,0.55,2.99,0.21,3.12,0.61,96.76,87.43
Middle,65344,4000,9.43,2.98,0.14,6.09,0.5,2.97,0.26,3.15,0.58,96.86,87.43
Middle,65344,4100,9.52,2.54,0.14,6.18,0.51,2.95,0.27,3.17,0.62,96.95,87.43
Middle,65344,4200,9.62,2.18,0.16,6.26,0.57,2.9,0.28,3.18,0.65,97.05,87.43
Middle,65344,4300,9.71,1.95,0.21,6.34,0.59,2.83,0.32,3.19,0.68,97.14,87.43
Middle,65344,4400,9.81,1.81,0.25,6.43,0.62,2.76,0.36,3.19,0.67,97.24,87.43
Middle,65344,4500,9.9,1.71,0.3,6.51,0.63,2.68,0.4,3.19,0.7,97.33,87.43
,,,,,,,,,,,,,
Middle,65127,100,5.56,3.05,,3.05,,0.24,,0.24,,90.46,84.9
Middle,65127,200,6.12,3.4,,3.4,,0.4,,0.4,,91.02,84.9
Middle,65127,300,6.55,3.74,,3.74,,0.53,,0.53,,91.45,84.9
Middle,65127,400,6.84,3.98,,3.98,,0.66,,0.66,,91.74,84.9
Middle,65127,500,7.11,4.18,,4.18,,0.77,,0.77,,92.01,84.9
Middle,65127,600,7.34,4.37,,4.37,,0.87,,0.87,,92.24,84.9
Middle,65127,700,7.56,4.55,,4.55,,0.97,,0.97,,92.46,84.9
Middle,65127,800,7.76,4.71,,4.71,,1.06,,1.06,,92.66,84.9
Middle,65127,900,7.95,4.86,,4.86,,1.15,,1.15,,92.85,84.9
Middle,65127,1000,8.14,5.01,,5.01,,1.23,,1.23,,93.04,84.9
Middle,65127,1100,8.32,5.15,,5.15,,1.3,,1.3,,93.22,84.9
Middle,65127,1200,8.49,5.28,,5.28,,1.38,,1.38,,93.39,84.9
Middle,65127,1300,8.65,5.4,,5.4,,1.44,,1.44,,93.55,84.9
Middle,65127,1400,8.81,5.52,,5.52,,1.51,,1.51,,93.71,84.9
Middle,65127,1500,8.96,5.64,,5.64,,1.58,,1.58,,93.86,84.9
Middle,65127,1600,9.11,5.75,,5.75,,1.64,,1.64,,94.01,84.9
Middle,65127,1700,9.25,5.86,,5.86,,1.7,,1.7,,94.15,84.9
Middle,65127,1800,9.39,5.96,,5.96,,1.76,,1.76,,94.29,84.9
Middle,65127,1900,9.53,6.07,,6.07,,1.81,,1.81,,94.43,84.9
Middle,65127,2000,9.66,6.16,,6.16,,1.87,,1.87,,94.56,84.9
Middle,65127,2100,9.79,6.25,,6.25,,1.92,,1.92,,94.69,84.9
Middle,65127,2200,9.91,6.34,,6.34,,1.97,,1.97,,94.81,84.9
Middle,65127,2300,10.04,6.43,,6.43,,2.02,,2.02,,94.94,84.9
Middle,65127,2400,10.16,6.52,,6.52,,2.07,,2.07,,95.06,84.9
Middle,65127,2500,10.28,6.6,,6.6,,2.12,,2.12,,95.18,84.9
Middle,65127,2600,10.39,6.68,,6.68,,2.17,,2.17,,95.29,84.9
Middle,65127,2700,10.51,6.77,,6.77,,2.21,,2.21,,95.41,84.9
Middle,65127,2800,10.61,6.85,,6.85,,2.26,,2.26,,95.51,84.9
Middle,65127,2900,10.72,6.94,,6.94,,2.3,,2.3,,95.62,84.9
Middle,65127,3000,10.82,7.03,,7.03,,2.35,,2.35,,95.72,84.9
Middle,65127,3100,10.93,7.12,,7.12,,2.39,,2.39,,95.83,84.9
Middle,65127,3200,11.04,7.2,,7.2,,2.43,,2.43,,95.94,84.9
Middle,65127,3300,11.15,5.43,,7.28,0.05,2.46,,2.47,0.08,96.05,84.9
Middle,65127,3400,11.25,5.35,0.03,7.36,0.15,2.49,0.05,2.51,0.17,96.15,84.9
Middle,65127,3500,11.36,5.26,0.09,7.44,0.25,2.51,0.12,2.54,0.24,96.26,84.9
Middle,65127,3600,11.46,5.17,0.14,7.52,0.35,2.53,0.17,2.57,0.3,96.36,84.9
Middle,65127,3700,11.56,4.91,0.15,7.59,0.44,2.55,0.21,2.61,0.36,96.46,84.9
Middle,65127,3800,11.67,4.69,0.2,7.67,0.52,2.56,0.23,2.64,0.41,96.57,84.9
Middle,65127,3900,11.78,4.44,0.25,7.75,0.56,2.56,0.27,2.66,0.46,96.68,84.9
Middle,65127,4000,11.88,4.14,0.27,7.82,0.62,2.57,0.3,2.69,0.47,96.78,84.9
Middle,65127,4100,11.97,3.72,0.28,7.89,0.6,2.57,0.31,2.72,0.5,96.87,84.9
Middle,65127,4200,12.07,3.14,0.28,7.96,0.51,2.56,0.32,2.75,0.51,96.97,84.9
Middle,65127,4300,12.16,2.45,0.27,8.04,0.4,2.54,0.33,2.77,0.49,97.06,84.9
Middle,65127,4400,12.26,1.97,0.27,8.14,0.36,2.49,0.34,2.79,0.47,97.16,84.9
Middle,65127,4500,12.35,1.75,0.29,8.23,0.4,2.42,0.32,2.81,0.47,97.25,84.9
,,,,,,,,,,,,,
Middle,64590,100,5.67,4.89,,4.89,,0.14,,0.14,,90.45,84.78
Middle,64590,200,6.23,5.39,,5.39,,0.25,,0.25,,91.01,84.78
Middle,64590,300,6.66,5.75,,5.75,,0.35,,0.35,,91.44,84.78
Middle,64590,400,6.96,6.01,,6.01,,0.45,,0.45,,91.74,84.78
Middle,64590,500,7.22,6.23,,6.23,,0.53,,0.53,,92,84.78
Middle,64590,600,7.45,6.42,,6.42,,0.62,,0.62,,92.23,84.78
Middle,64590,700,7.66,6.6,,6.6,,0.7,,0.7,,92.44,84.78
Middle,64590,800,7.86,6.77,,6.77,,0.77,,0.77,,92.64,84.78
Middle,64590,900,8.05,6.88,,6.88,,0.85,,0.85,,92.83,84.78
Middle,64590,1000,8.24,6.96,,6.96,,0.92,,0.92,,93.02,84.78
Middle,64590,1100,8.41,7.03,,7.03,,0.98,,0.98,,93.19,84.78
Middle,64590,1200,8.58,7.11,,7.11,,1.05,,1.05,,93.36,84.78
Middle,64590,1300,8.74,7.18,,7.18,,1.11,,1.11,,93.52,84.78
Middle,64590,1400,8.89,7.25,,7.25,,1.17,,1.17,,93.67,84.78
Middle,64590,1500,9.04,7.32,,7.32,,1.23,,1.23,,93.82,84.78
Middle,64590,1600,9.19,7.39,,7.39,,1.28,,1.28,,93.97,84.78
Middle,64590,1700,9.33,7.46,,7.46,,1.34,,1.34,,94.11,84.78
Middle,64590,1800,9.47,7.54,,7.54,,1.39,,1.39,,94.25,84.78
Middle,64590,1900,9.6,7.62,,7.62,,1.44,,1.44,,94.38,84.78
Middle,64590,2000,9.73,7.7,,7.7,,1.49,,1.49,,94.51,84.78
Middle,64590,2100,9.85,7.78,,7.78,,1.54,,1.54,,94.63,84.78
Middle,64590,2200,9.98,7.87,,7.87,,1.59,,1.59,,94.76,84.78
Middle,64590,2300,10.1,7.96,,7.96,,1.64,,1.64,,94.88,84.78
Middle,64590,2400,10.22,8.04,,8.04,,1.68,,1.68,,95,84.78
Middle,64590,2500,10.33,8.12,,8.12,,1.73,,1.73,,95.11,84.78
Middle,64590,2600,10.45,8.2,,8.2,,1.77,,1.77,,95.23,84.78
Middle,64590,2700,10.56,8.27,,8.27,,1.82,,1.82,,95.34,84.78
Middle,64590,2800,10.66,8.34,,8.34,,1.86,,1.86,,95.44,84.78
Middle,64590,2900,10.76,8.41,,8.41,,1.9,,1.9,,95.54,84.78
Middle,64590,3000,10.87,8.48,,8.48,,1.95,,1.95,,95.65,84.78
Middle,64590,3100,10.98,8.53,,8.53,,1.98,,1.98,,95.76,84.78
Middle,64590,3200,11.08,8.58,,8.58,,2.02,,2.02,,95.86,84.78
Middle,64590,3300,11.18,8.63,,8.63,,2.06,,2.06,,95.96,84.78
Middle,64590,3400,11.29,5.97,0.04,8.68,0.06,2.09,0.04,2.1,0.06,96.07,84.78
Middle,64590,3500,11.39,5.79,0.1,8.73,0.16,2.12,0.09,2.13,0.11,96.17,84.78
Middle,64590,3600,11.49,5.61,0.15,8.78,0.25,2.14,0.12,2.17,0.15,96.27,84.78
Middle,64590,3700,11.59,5.4,0.21,8.83,0.31,2.16,0.14,2.2,0.18,96.37,84.78
Middle,64590,3800,11.7,5.1,0.29,8.88,0.36,2.17,0.17,2.23,0.2,96.48,84.78
Middle,64590,3900,11.81,4.92,0.3,8.94,0.45,2.18,0.18,2.26,0.23,96.59,84.78
Middle,64590,4000,11.91,4.63,0.29,8.98,0.51,2.19,0.19,2.29,0.26,96.69,84.78
Middle,64590,4100,12,4.13,0.28,9,0.51,2.2,0.2,2.32,0.28,96.78,84.78
Middle,64590,4200,12.09,3.72,0.29,9.02,0.53,2.2,0.2,2.35,0.29,96.87,84.78
Middle,64590,4300,12.18,3.35,0.28,9.04,0.58,2.2,0.2,2.37,0.31,96.96,84.78
Middle,64590,4400,12.27,3.06,0.32,9.06,0.58,2.18,0.22,2.4,0.33,97.05,84.78
Middle,64590,4500,12.36,2.74,0.35,9.08,0.54,2.17,0.23,2.42,0.33,97.14,84.78
,,,,,,,,,,,,,
Middle,64035,100,3.57,1.05,,1.05,,0.73,,0.73,,90.44,86.87
Middle,64035,200,4.12,1.33,,1.33,,0.93,,0.93,,90.99,86.87
Middle,64035,300,4.54,1.32,0.06,1.36,,1.02,0.1,1.02,,91.41,86.87
Middle,64035,400,4.83,1.29,0.16,1.53,,1.09,0.18,1.11,,91.7,86.87
Middle,64035,500,5.09,1.44,0.37,1.7,,1.12,0.31,1.16,,91.96,86.87
Middle,64035,600,5.32,1.46,0.4,1.84,,1.16,0.38,1.22,,92.19,86.87
Middle,64035,700,5.53,1.49,0.47,1.99,,1.17,0.36,1.26,,92.4,86.87
Middle,64035,800,5.72,1.65,0.65,2.17,0.08,1.18,0.42,1.29,0.1,92.59,86.87
Middle,64035,900,5.91,1.82,0.82,2.36,0.17,1.19,0.48,1.32,0.17,92.78,86.87
Middle,64035,1000,6.09,1.99,1,2.54,0.29,1.2,0.53,1.34,0.23,92.96,86.87
Middle,64035,1100,6.27,2.15,1.16,2.72,0.41,1.21,0.57,1.36,0.28,93.14,86.87
Middle,64035,1200,6.43,2.31,1.33,2.88,0.52,1.23,0.61,1.38,0.32,93.3,86.87
Middle,64035,1300,6.59,2.46,1.47,3.04,0.62,1.24,0.64,1.41,0.36,93.46,86.87
Middle,64035,1400,6.75,2.59,1.6,3.2,0.71,1.26,0.66,1.43,0.39,93.62,86.87
Middle,64035,1500,6.89,2.73,1.74,3.34,0.77,1.28,0.69,1.45,0.4,93.76,86.87
Middle,64035,1600,7.04,2.85,1.87,3.49,0.8,1.29,0.71,1.47,0.41,93.91,86.87
Middle,64035,1700,7.18,2.98,2,3.63,0.84,1.31,0.74,1.5,0.41,94.05,86.87
Middle,64035,1800,7.31,3.1,2.13,3.77,0.93,1.33,0.76,1.52,0.44,94.18,86.87
Middle,64035,1900,7.45,3.23,2.25,3.9,1.01,1.34,0.78,1.54,0.46,94.32,86.87
Middle,64035,2000,7.58,3.34,2.36,4.03,1.09,1.36,0.8,1.56,0.48,94.45,86.87
Middle,64035,2100,7.7,3.45,2.47,4.15,1.17,1.38,0.82,1.58,0.5,94.57,86.87
Middle,64035,2200,7.82,3.56,2.57,4.27,1.25,1.39,0.84,1.6,0.51,94.69,86.87
Middle,64035,2300,7.95,3.67,2.67,4.4,1.32,1.41,0.85,1.62,0.53,94.82,86.87
Middle,64035,2400,8.06,3.77,2.77,4.51,1.4,1.42,0.87,1.64,0.55,94.93,86.87
Middle,64035,2500,8.18,3.84,2.79,4.63,1.48,1.44,0.87,1.66,0.57,95.05,86.87
Middle,64035,2600,8.29,3.94,2.89,4.74,1.56,1.45,0.89,1.68,0.58,95.16,86.87
Middle,64035,2700,8.4,4.04,2.99,4.85,1.63,1.47,0.9,1.7,0.6,95.27,86.87
Middle,64035,2800,8.5,4.13,3.08,4.95,1.7,1.48,0.92,1.72,0.61,95.37,86.87
Middle,64035,2900,8.61,4.21,3.14,5.06,1.76,1.5,0.93,1.74,0.63,95.48,86.87
Middle,64035,3000,8.71,4.29,3.2,5.16,1.83,1.51,0.94,1.76,0.64,95.58,86.87
Middle,64035,3100,8.82,4.38,3.27,5.27,1.9,1.52,0.95,1.78,0.66,95.69,86.87
Middle,64035,3200,8.92,4.46,3.34,5.38,1.97,1.54,0.96,1.79,0.67,95.79,86.87
Middle,64035,3300,9.03,4.54,3.4,5.48,2.04,1.55,0.97,1.81,0.68,95.9,86.87
Middle,64035,3400,9.13,4.61,3.46,5.58,2.1,1.56,0.98,1.83,0.69,96,86.87
Middle,64035,3500,9.24,4.7,3.53,5.69,2.17,1.57,0.98,1.84,0.7,96.11,86.87
Middle,64035,3600,9.34,4.75,3.55,5.79,2.23,1.58,0.99,1.85,0.72,96.21,86.87
Middle,64035,3700,9.44,4.64,3.27,5.89,2.29,1.59,1,1.87,0.73,96.31,86.87
Middle,64035,3800,9.55,4.3,2.88,6,1.43,1.59,1.01,1.88,0.72,96.42,86.87
Middle,64035,3900,9.66,3.9,2.61,6.11,0.84,1.59,0.98,1.9,0.7,96.53,86.87
Middle,64035,4000,9.75,3.61,2.39,6.2,0.68,1.59,0.96,1.92,0.66,96.62,86.87
Middle,64035,4100,9.84,3.34,2.14,6.3,0.64,1.59,0.95,1.93,0.62,96.71,86.87
Middle,64035,4200,9.93,3.09,2.03,6.39,0.55,1.58,0.85,1.99,0.58,96.8,86.87
Middle,64035,4300,10.03,2.93,2.03,6.48,0.5,1.57,0.85,2,0.53,96.9,86.87
Middle,64035,4400,10.12,2.79,2.05,6.57,0.48,1.56,0.84,2,0.48,96.99,86.87
Middle,64035,4500,10.21,2.62,2.09,6.66,0.45,1.54,0.84,2.01,0.41,97.08,86.87
,,,,,,,,,,,,,
Middle,63509,100,3.06,1.04,,1.04,,1.37,,1.37,,90.2,87.14
Middle,63509,200,3.52,1.04,,1.04,,1.73,,1.73,,90.66,87.14
Middle,63509,300,3.89,1.04,,1.04,,1.84,,1.84,,91.03,87.14
Middle,63509,400,4.2,1.15,,1.15,,1.84,,1.84,,91.34,87.14
Middle,63509,500,4.49,1.24,,1.24,,1.81,,1.81,,91.63,87.14
Middle,63509,600,4.74,1.47,,1.47,,1.79,,1.79,,91.88,87.14
Middle,63509,700,4.97,1.49,0.12,1.69,,1.79,0.23,1.8,,92.11,87.14
Middle,63509,800,5.19,1.67,0.33,1.87,,1.78,0.42,1.81,,92.33,87.14
Middle,63509,900,5.4,1.86,0.53,2.05,,1.78,0.54,1.82,,92.54,87.14
Middle,63509,1000,5.6,2.03,0.71,2.23,,1.79,0.62,1.84,,92.74,87.14
Middle,63509,1100,5.78,2.19,0.87,2.39,,1.8,0.69,1.86,,92.92,87.14
Middle,63509,1200,5.96,2.35,1.03,2.55,,1.82,0.75,1.88,,93.1,87.14
Middle,63509,1300,6.12,2.49,1.17,2.7,,1.84,0.79,1.91,,93.26,87.14
Middle,63509,1400,6.28,2.63,1.31,2.84,,1.86,0.83,1.93,,93.42,87.14
Middle,63509,1500,6.44,2.76,1.43,2.98,,1.88,0.87,1.96,,93.58,87.14
Middle,63509,1600,6.58,2.89,1.55,3.1,,1.91,0.91,1.99,,93.72,87.14
Middle,63509,1700,6.73,3,1.67,3.22,,1.93,0.94,2.01,,93.87,87.14
Middle,63509,1800,6.87,3.11,1.78,3.33,,1.95,0.97,2.04,,94.01,87.14
Middle,63509,1900,7,3.22,1.89,3.44,,1.97,1,2.06,,94.14,87.14
Middle,63509,2000,7.13,3.32,1.95,3.56,,2,1.02,2.09,,94.27,87.14
Middle,63509,2100,7.26,3.43,2.02,3.68,,2.02,1.04,2.11,,94.4,87.14
Middle,63509,2200,7.38,3.53,2.08,3.8,,2.04,1.06,2.14,,94.52,87.14
Middle,63509,2300,7.5,3.63,2.14,3.91,,2.06,1.07,2.16,,94.64,87.14
Middle,63509,2400,7.62,3.73,2.2,4.02,,2.08,1.09,2.19,,94.76,87.14
Middle,63509,2500,7.74,3.82,2.25,4.13,,2.1,1.1,2.21,,94.88,87.14
Middle,63509,2600,7.85,3.91,2.31,4.24,0.03,2.13,1.12,2.24,0.06,94.99,87.14
Middle,63509,2700,7.96,4,2.36,4.35,0.09,2.15,1.13,2.26,0.12,95.1,87.14
Middle,63509,2800,8.06,4.08,2.4,4.45,0.14,2.17,1.14,2.29,0.16,95.2,87.14
Middle,63509,2900,8.17,4.11,2.31,4.56,0.19,2.19,1.15,2.32,0.2,95.31,87.14
Middle,63509,3000,8.27,4.11,2.13,4.66,0.24,2.21,1.16,2.34,0.24,95.41,87.14
Middle,63509,3100,8.38,4.05,1.89,4.77,0.29,2.22,1.16,2.36,0.27,95.52,87.14
Middle,63509,3200,8.49,3.94,1.66,4.88,0.22,2.24,1.15,2.38,0.28,95.63,87.14
Middle,63509,3300,8.59,3.82,1.5,4.98,0.24,2.25,1.13,2.4,0.28,95.73,87.14
Middle,63509,3400,8.69,3.73,1.41,5.08,0.26,2.25,1.03,2.43,0.29,95.83,87.14
Middle,63509,3500,8.8,3.51,1.23,5.19,0.26,2.25,1.01,2.44,0.29,95.94,87.14
Middle,63509,3600,8.9,3.2,1.04,5.29,0.25,2.25,0.83,2.49,0.29,96.04,87.14
Middle,63509,3700,9,2.85,0.9,5.39,0.22,2.23,0.81,2.5,0.28,96.14,87.14
Middle,63509,3800,9.11,2.72,0.92,5.5,0.24,2.21,0.8,2.5,0.29,96.25,87.14
Middle,63509,3900,9.22,2.51,0.93,5.61,0.23,2.17,0.62,2.54,0.26,96.36,87.14
Middle,63509,4000,9.32,2.41,0.97,5.71,0.26,2.14,0.63,2.54,0.28,96.46,87.14
Middle,63509,4100,9.41,2.27,0.98,5.8,0.28,2.11,0.65,2.55,0.29,96.55,87.14
Middle,63509,4200,9.5,2.12,1,5.89,0.29,2.07,0.65,2.55,0.3,96.64,87.14
Middle,63509,4300,9.59,2.04,1.05,5.99,0.32,2.03,0.66,2.55,0.31,96.73,87.14
Middle,63509,4400,9.69,2.02,1.07,6.08,0.38,1.98,0.62,2.56,0.33,96.83,87.14
Middle,63509,4500,9.78,2.04,1.14,6.17,0.45,1.93,0.63,2.55,0.34,96.92,87.14
,,,,,,,,,,,,,
Middle,63015,100,5.17,4.11,,4.11,,0.18,,0.18,,90.21,85.04
Middle,63015,200,5.64,4.5,,4.5,,0.31,,0.31,,90.68,85.04
Middle,63015,300,6.01,4.71,0.03,4.79,,0.44,0.01,0.44,,91.05,85.04
Middle,63015,400,6.31,4.49,0.16,5.02,,0.54,0.04,0.55,,91.35,85.04
Middle,63015,500,6.58,4.34,0.3,5.23,,0.64,0.07,0.65,,91.62,85.04
Middle,63015,600,6.83,4.42,0.49,5.41,,0.73,0.11,0.74,,91.87,85.04
Middle,63015,700,7.05,4.32,0.56,5.56,,0.8,0.13,0.83,,92.09,85.04
Middle,63015,800,7.27,4.41,0.72,5.7,,0.88,0.17,0.91,,92.31,85.04
Middle,63015,900,7.47,4.5,0.88,5.84,,0.94,0.2,0.98,,92.51,85.04
Middle,63015,1000,7.66,4.53,0.97,5.96,,1,0.24,1.05,,92.7,85.04
Middle,63015,1100,7.84,4.53,1.05,6.08,,1.06,0.27,1.12,,92.88,85.04
Middle,63015,1200,8.01,4.54,1.12,6.19,,1.11,0.28,1.19,,93.05,85.04
Middle,63015,1300,8.18,4.65,1.26,6.31,0.03,1.16,0.31,1.25,0.02,93.22,85.04
Middle,63015,1400,8.33,4.77,1.4,6.47,0.11,1.21,0.35,1.3,0.06,93.37,85.04
Middle,63015,1500,8.48,4.86,1.53,6.62,0.1,1.26,0.38,1.36,0.08,93.52,85.04
Middle,63015,1600,8.63,4.91,1.65,6.77,0.15,1.3,0.41,1.42,0.09,93.67,85.04
Middle,63015,1700,8.77,4.96,1.77,6.91,0.21,1.35,0.44,1.47,0.11,93.81,85.04
Middle,63015,1800,8.9,5.01,1.88,7.04,0.28,1.39,0.47,1.52,0.13,93.94,85.04
Middle,63015,1900,9.04,4.99,1.95,7.18,0.32,1.43,0.49,1.57,0.15,94.08,85.04
Middle,63015,2000,9.17,4.66,1.72,7.3,0.34,1.46,0.51,1.62,0.16,94.21,85.04
Middle,63015,2100,9.29,4.5,1.69,7.43,0.36,1.49,0.53,1.66,0.18,94.33,85.04
Middle,63015,2200,9.41,4.39,1.7,7.55,0.39,1.52,0.55,1.71,0.19,94.45,85.04
Middle,63015,2300,9.53,4.21,1.64,7.67,0.44,1.55,0.56,1.75,0.2,94.57,85.04
Middle,63015,2400,9.65,3.96,1.48,7.79,0.5,1.57,0.58,1.79,0.22,94.69,85.04
Middle,63015,2500,9.77,3.93,1.51,7.9,0.58,1.59,0.58,1.83,0.25,94.81,85.04
Middle,63015,2600,9.88,3.85,1.49,8.02,0.66,1.6,0.59,1.87,0.27,94.92,85.04
Middle,63015,2700,9.99,3.78,1.48,8.13,0.72,1.62,0.6,1.91,0.29,95.03,85.04
Middle,63015,2800,10.09,3.65,1.45,8.23,0.73,1.63,0.61,1.95,0.31,95.13,85.04
Middle,63015,2900,10.19,3.61,1.5,8.33,0.75,1.65,0.62,1.98,0.32,95.23,85.04
Middle,63015,3000,10.29,3.51,1.51,8.43,0.75,1.65,0.62,2.02,0.33,95.33,85.04
Middle,63015,3100,10.4,3.41,1.5,8.54,0.78,1.65,0.63,2.04,0.34,95.44,85.04
Middle,63015,3200,10.51,3.19,1.38,8.65,0.8,1.65,0.62,2.07,0.36,95.55,85.04
Middle,63015,3300,10.61,2.94,1.24,8.75,0.85,1.65,0.6,2.11,0.37,95.65,85.04
Middle,63015,3400,10.71,2.77,1.17,8.85,0.9,1.64,0.58,2.14,0.39,95.75,85.04
Middle,63015,3500,10.82,2.59,1.1,8.95,0.93,1.62,0.46,2.2,0.41,95.86,85.04
Middle,63015,3600,10.92,2.61,1.18,9.05,0.94,1.61,0.43,2.24,0.42,95.96,85.04
Middle,63015,3700,11.02,2.61,1.27,9.16,0.9,1.59,0.45,2.25,0.43,96.06,85.04
Middle,63015,3800,11.13,2.64,1.38,9.27,0.89,1.56,0.47,2.26,0.4,96.17,85.04
Middle,63015,3900,11.24,2.68,1.49,9.38,0.92,1.54,0.49,2.26,0.39,96.28,85.04
Middle,63015,4000,11.34,2.7,1.59,9.48,0.92,1.52,0.51,2.27,0.37,96.38,85.04
Middle,63015,4100,11.43,2.76,1.68,9.57,0.98,1.51,0.53,2.28,0.37,96.47,85.04
Middle,63015,4200,11.53,2.82,1.78,9.66,1.03,1.49,0.55,2.29,0.38,96.57,85.04
Middle,63015,4300,11.62,2.87,1.87,9.76,1.08,1.48,0.56,2.29,0.4,96.66,85.04
Middle,63015,4400,11.72,2.94,1.96,9.86,1.14,1.46,0.58,2.29,0.41,96.76,85.04
Middle,63015,4500,11.81,3.01,2.06,9.95,1.21,1.45,0.59,2.3,0.42,96.85,85.04
,,,,,,,,,,,,,
Middle,63000,Bridge,,,,,,,,,,,
,,,,,,,,,,,,,
Middle,62935,100,3.78,2.92,,2.92,,0.23,,0.23,,90.21,86.43
Middle,62935,200,4.25,3.37,,3.37,,0.4,,0.4,,90.68,86.43
Middle,62935,300,4.61,3.71,,3.71,,0.54,,0.54,,91.04,86.43
Middle,62935,400,4.91,3.99,,3.99,,0.67,,0.67,,91.34,86.43
Middle,62935,500,5.18,4.19,0,4.23,,0.78,0,0.78,,91.61,86.43
Middle,62935,600,5.43,4.1,0.19,4.44,,0.88,0.08,0.89,,91.86,86.43
Middle,62935,700,5.65,4,0.28,4.63,,0.98,0.11,0.98,,92.08,86.43
Middle,62935,800,5.87,4.05,0.41,4.82,,1.06,0.16,1.07,,92.3,86.43
Middle,62935,900,6.07,4.04,0.5,4.99,,1.13,0.19,1.16,,92.5,86.43
Middle,62935,1000,6.26,3.92,0.53,5.15,,1.2,0.2,1.24,,92.69,86.43
Middle,62935,1100,6.43,4.02,0.68,5.31,,1.26,0.25,1.31,,92.86,86.43
Middle,62935,1200,6.6,4.09,0.79,5.45,,1.32,0.29,1.38,,93.03,86.43
Middle,62935,1300,6.77,4.15,0.89,5.59,,1.38,0.32,1.45,,93.2,86.43
Middle,62935,1400,6.92,4.25,1.02,5.71,,1.43,0.36,1.51,,93.35,86.43
Middle,62935,1500,7.07,4.35,1.14,5.84,0.01,1.48,0.4,1.58,0.02,93.5,86.43
Middle,62935,1600,7.21,4.43,1.26,5.98,0.08,1.53,0.43,1.63,0.07,93.64,86.43
Middle,62935,1700,7.35,4.5,1.36,6.12,0.15,1.57,0.47,1.69,0.11,93.78,86.43
Middle,62935,1800,7.48,4.57,1.46,6.26,0.22,1.61,0.5,1.75,0.14,93.91,86.43
Middle,62935,1900,7.62,4.65,1.55,6.39,0.33,1.66,0.53,1.8,0.18,94.05,86.43
Middle,62935,2000,7.74,4.64,1.56,6.51,0.42,1.7,0.55,1.85,0.22,94.17,86.43
Middle,62935,2100,7.86,4.63,1.56,6.64,0.5,1.74,0.58,1.9,0.25,94.29,86.43
Middle,62935,2200,7.99,4.56,1.52,6.76,0.59,1.77,0.6,1.95,0.28,94.42,86.43
Middle,62935,2300,8.11,4.61,1.59,6.88,0.66,1.8,0.62,2,0.31,94.54,86.43
Middle,62935,2400,8.22,4.65,1.64,6.99,0.74,1.84,0.64,2.04,0.34,94.65,86.43
Middle,62935,2500,8.34,4.42,1.49,7.11,0.78,1.86,0.66,2.09,0.35,94.77,86.43
Middle,62935,2600,8.45,4.09,1.31,7.22,0.75,1.89,0.67,2.13,0.35,94.88,86.43
Middle,62935,2700,8.55,3.83,1.2,7.33,0.74,1.91,0.67,2.17,0.35,94.98,86.43
Middle,62935,2800,8.65,3.66,1.16,7.42,0.75,1.93,0.67,2.22,0.35,95.08,86.43
